id,sqft,bedrooms,bathrooms,zip,city,neighbourhood,norm_property_type,norm_laundry,norm_parking,quality,rent
1319505,600.0,0.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.0,1231.0
1921245,400.0,0.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.9540924949561914,1231.0
1374712,400.0,0.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.494110912428725,1231.0
1921187,400.0,0.0,1.0,20017,Washington,Michigan Park,apartment,In Building,Street,0.9822546326619548,1231.0
927068,400.0,0.0,1.0,20011,Washington,Brightwood,apartment,On Site,Street,0.9777070582681214,1231.0
2159032,400.0,0.0,1.0,20011,Washington,Brightwood,apartment,On Site,Street,0.9118492883975464,1231.0
2146330,400.0,0.0,1.0,20017,Washington,Michigan Park,apartment,In Building,Street,0.9822546326619548,1231.0
1964777,400.0,0.0,1.0,20011,Washington,Petworth,apartment,On Site,Street,0.9212366676328012,1231.0
1030662,400.0,0.0,1.0,20011,Washington,Brightwood,apartment,In Building,Street,0.5316604293697427,1231.0
953792,375.0,0.0,1.0,20016,Washington,Tenleytown,apartment,In Building,Street,1.0,1240.0
2385994,622.0,1.0,1.0,20020,Washington,Carver,apartment,In Unit,Garage,1.0,1242.0
2383870,622.0,1.0,1.0,20037,Washington,West End,apartment,In Unit,Garage,1.0,1242.0
2220568,622.0,1.0,1.0,20020,Washington,Carver,apartment,In Unit,Garage,0.07167884684227624,1242.0
1429137,850.0,2.0,1.0,20019,Washington,Marshall Heights,apartment,On Site,Off Street,0.5858570328081464,1244.0
2581447,750.0,2.0,1.0,20002,Washington,Langston,apartment,In Unit,,0.16158952569616244,1245.0
1508073,792.0,2.0,1.0,20032,Washington,Bellevue,apartment,In Building,Off Street,1.0,1249.0
1687665,534.0,1.0,1.0,20011,Washington,Petworth,apartment,In Unit,Street,1.0,1250.0
1959776,550.0,1.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,Street,0.4194502242180713,1250.0
1268140,731.0,2.0,1.0,20017,Washington,Edgewood,apartment,On Site,,0.5976643144641114,1250.0
1188440,600.0,1.0,1.0,20032,Washington,Washington Highlands,condominium,In Unit,Garage,1.0,1250.0
1462548,534.0,1.0,1.0,20036,Washington,Dupont Circle,apartment,In Building,,0.7266677213369628,1250.0
3286479,750.0,1.0,1.0,20011,Washington,Manor Park,apartment,None,,0.3231565294448165,1250.0
2600602,750.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.0,1250.0
1317008,720.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,0.6471672282848878,1250.0
1031498,629.0,1.0,1.0,20019,Washington,Marshall Heights,condominium,In Unit,,0.0,1250.0
2390579,400.0,1.0,1.0,20005,Washington,Downtown,house,In Unit,Garage,1.0,1250.0
927849,456.0,0.0,1.0,20012,Washington,Takoma,apartment,On Site,Street,0.4102089602066107,1250.0
2310092,600.0,0.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,1.0,1250.0
1761663,500.0,0.0,1.0,20002,Washington,Eckington,apartment,In Unit,Street,0.14949001359260974,1250.0
1463826,600.0,1.0,1.0,20032,Washington,Washington Highlands,condominium,In Unit,Garage,0.5931167400702779,1250.0
1760060,926.0,1.0,1.0,20032,Washington,Southwest Washington,apartment,In Unit,Off Street,0.0,1250.0
1798709,650.0,1.0,1.0,20017,Washington,Brookland,apartment,In Building,Street,0.3585783744127113,1250.0
1296237,400.0,1.0,1.0,20010,Washington,Mount Pleasant,apartment,In Building,,0.17765215129837306,1250.0
2660341,800.0,1.0,1.0,20011,Washington,Petworth,apartment,In Unit,,0.9942080295417136,1250.0
2120484,708.0,2.0,1.0,20032,Washington,Washington Highlands,condominium,In Unit,Garage,1.0,1250.0
1481871,800.0,2.0,1.0,20020,Washington,Fairlawn,apartment,In Unit,Off Street,1.0,1250.0
1978774,525.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Street,0.6141652857377035,1250.0
3301486,650.0,1.0,1.0,20001,Washington,Truxton Circle,apartment,In Unit,Street,0.12147399111064035,1250.0
2318149,800.0,1.0,1.0,20011,Washington,Petworth,apartment,In Unit,,0.0,1250.0
2902742,750.0,1.0,1.0,20011,Washington,Petworth,apartment,None,,0.7100206348395767,1250.0
2320059,750.0,1.0,0.0,20018,Washington,Langdon,apartment,,,0.3982555633268519,1250.0
2445863,750.0,1.0,1.0,20018,Washington,Langdon,apartment,,,0.2339764267098995,1250.0
1797529,474.0,0.0,1.0,20009,Washington,Columbia Heights,apartment,In Unit,Garage,0.26001089244254,1251.0
2596226,350.0,0.0,1.0,20009,Washington,Kalorama Heights,apartment,In Building,Off Street,0.2598647772187462,1255.0
1003160,790.0,2.0,1.0,20032,Washington,Washington Highlands,apartment,In Building,Off Street,1.0,1258.0
981909,790.0,2.0,1.0,20032,Washington,Washington Highlands,apartment,,,1.0,1258.0
2879076,400.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,In Building,Garage,1.0,1260.0
1177448,350.0,1.0,1.0,20007,Washington,Northwest Washington,condominium,In Building,Street,1.0,1260.0
1431245,600.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,1260.0
1540425,341.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,On Site,Off Street,0.1940070073481714,1270.0
1632428,400.0,0.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Street,0.6916842220404493,1275.0
2377281,820.0,2.0,1.0,20032,Washington,Washington Highlands,apartment,On Site,Off Street,0.4244361442832861,1275.0
954315,300.0,0.0,1.0,20007,Washington,Glover Park,apartment,On Site,Street,1.0,1275.0
3285917,620.0,1.0,1.0,20032,Washington,Washington Highlands,apartment,In Unit,Off Street,1.0,1275.0
3294277,400.0,0.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Street,0.0,1275.0
2579737,750.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.0,1275.0
1510449,304.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Building,Street,1.0,1275.0
2665014,750.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.0,1275.0
2304911,700.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,0.08619826136653938,1275.0
2603129,760.0,1.0,1.0,20019,Washington,Arboretum,condominium,In Unit,,1.0,1275.0
3291676,330.0,0.0,1.0,20016,Washington,McLean Gardens,apartment,In Building,,0.6444550954165895,1275.0
2588959,750.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.0,1275.0
2544452,750.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.0,1275.0
2659175,750.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,0.0,1275.0
2115363,760.0,1.0,1.0,20019,Washington,Arboretum,condominium,In Unit,,1.0,1275.0
3421147,400.0,0.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Street,0.0,1275.0
2919637,307.0,0.0,1.0,20007,Washington,Glover Park,apartment,,,0.01564680187833744,1275.0
2714166,600.0,1.0,1.0,20002,Washington,Stanton Park,apartment,,Street,0.6302279113399141,1275.0
2896039,400.0,0.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Street,0.0,1275.0
1541175,400.0,0.0,1.0,20007,Washington,Foxhall Village,apartment,On Site,Street,0.6002303321086156,1275.0
2722693,300.0,0.0,1.0,20016,Washington,Cathedral Heights,apartment,In Building,,1.0,1275.0
2850911,307.0,0.0,1.0,20007,Washington,Glover Park,apartment,,,1.0,1275.0
1611485,500.0,0.0,1.0,20007,Washington,Foxhall Crescent,apartment,On Site,Street,0.0,1275.0
1654897,362.0,0.0,1.0,20016,Washington,Cathedral Heights,apartment,In Building,Off Street,1.0,1277.0
2014871,700.0,1.0,1.0,20019,Washington,Central Northeast,apartment,,Street,0.5719220791790586,1280.0
1403257,994.0,2.0,1.0,20020,Washington,Hillsdale,apartment,In Building,,1.0,1285.0
1260374,825.0,2.0,1.0,20020,Washington,Hillsdale,apartment,In Unit,,0.07255553818503935,1285.0
1317868,480.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,In Unit,None,0.5087764421767821,1285.0
1608179,528.0,1.0,1.0,20018,Washington,Brentwood,apartment,In Unit,Off Street,1.0,1285.0
1213990,857.0,2.0,1.5,20020,Washington,Hillsdale,apartment,In Building,,0.0772492278026665,1285.0
1268691,291.0,0.0,1.0,20015,Washington,Chevy Chase,apartment,In Building,Street,0.6494410154818044,1289.0
3297576,720.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,1.0,1290.0
1918112,500.0,0.0,1.0,20007,Washington,Burleith/Hillandale,apartment,In Building,None,0.0,1290.0
2249457,990.0,3.0,1.5,20032,Washington,Washington Highlands,apartment,On Site,Off Street,1.0,1290.0
2241161,600.0,0.0,1.0,20007,Washington,Georgetown Reservoir,apartment,In Building,Street,0.17295846168074586,1295.0
3298109,600.0,0.0,1.0,20007,Washington,Georgetown Reservoir,apartment,In Building,Street,0.5598225670755059,1295.0
3131861,720.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Unit,Off Street,1.0,1295.0
3425661,400.0,0.0,1.0,20002,Washington,Stanton Park,apartment,On Site,Street,0.5463259591177998,1295.0
2148063,612.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Building,Carport,0.6047779065024491,1295.0
1186712,550.0,1.0,1.0,20032,Washington,Washington Highlands,apartment,In Unit,Street,0.3819007072770535,1299.0
2710427,300.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,In Building,Off Street,1.0,1299.0
2849202,852.0,2.0,1.0,20032,Washington,Washington Highlands,apartment,In Building,,0.09829777347009204,1300.0
1184587,620.0,1.0,1.0,20002,Washington,Trinidad,apartment,In Unit,Street,1.0,1300.0
1184621,750.0,1.0,1.0,20001,Washington,Petworth,other,In Unit,Street,1.0,1300.0
1184876,425.0,0.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Street,0.44064488510929056,1300.0
1259879,900.0,2.0,1.0,20020,Washington,Fairlawn,condominium,In Unit,,0.32814244951003146,1300.0
873694,1055.0,2.0,1.5,20020,Washington,Hillsdale,apartment,,,1.0,1300.0
2394268,700.0,2.0,1.0,20019,Washington,Marshall Heights,apartment,In Unit,Street,0.6635220843346861,1300.0
1432853,600.0,1.0,1.0,20007,Washington,Burleith/Hillandale,condominium,In Unit,Garage,1.0,1300.0
1511668,996.0,2.0,1.0,20020,Washington,Hillsdale,apartment,,,0.14750845684328082,1300.0
2122400,550.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Off Street,0.6677774282809318,1300.0
2323040,530.0,1.0,1.0,20002,Washington,Near Northeast,apartment,In Unit,Street,0.7643633535017742,1300.0
2318600,870.0,1.0,1.0,20011,Washington,Petworth,apartment,In Building,Street,1.0,1300.0
2240519,445.0,0.0,1.0,20016,Washington,Cathedral Heights,apartment,In Building,Street,1.0,1300.0
3288705,500.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,1.0,1300.0
1800889,550.0,1.0,1.0,20019,Washington,Civic Betterment,apartment,In Building,Street,1.0,1300.0
1400671,650.0,1.0,1.0,20002,Washington,Kingman Park,apartment,In Unit,Off Street,0.2268628346715618,1300.0
1350199,700.0,1.0,1.0,20011,Washington,Petworth,house,In Unit,Off Street,0.0,1300.0
2199283,650.0,1.0,1.0,20019,Washington,Central Northeast,apartment,None,None,1.0,1300.0
3131571,550.0,0.0,2.5,20008,Washington,Cleveland Park,apartment,In Building,None,0.3703856560686764,1300.0
2711328,400.0,0.0,1.0,20037,Washington,George Washington University,condominium,In Building,None,0.05605456691144717,1300.0
1236109,450.0,1.0,1.0,20003,Washington,Southeast Washington,other,On Site,Street,1.0,1300.0
1235330,650.0,1.0,1.0,20002,Washington,Kingman Park,apartment,In Unit,Street,0.17295846168074586,1300.0
2220451,700.0,1.0,1.0,20017,Washington,University Heights,apartment,In Unit,Street,0.8414439441331386,1300.0
1633231,675.0,1.0,0.0,20002,Washington,Stanton Park,apartment,,Off Street,0.0,1300.0
3138589,961.0,3.0,1.5,20020,Washington,Garfield Heights,apartment,On Site,Off Street,0.5837293608350236,1300.0
1433729,1000.0,2.0,2.0,20001,Washington,Chinatown,condominium,In Unit,None,1.0,1300.0
981409,550.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Off Street,0.6677774282809318,1300.0
1257732,500.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,Off Street,0.43822498268858,1300.0
2703219,500.0,1.0,1.0,20002,Washington,Near Northeast,apartment,In Unit,Off Street,0.4850157636410583,1300.0
2170274,500.0,1.0,1.0,20010,Washington,Columbia Heights,townhouse,On Site,Off Street,0.5131779013468216,1300.0
1373816,680.0,2.0,1.0,20020,Washington,Fairfax Village,apartment,In Unit,,0.5697944072059358,1300.0
1646802,800.0,1.0,1.0,20007,Washington,Foxhall Village,apartment,In Unit,Street,0.27636574849233825,1300.0
1941884,550.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Off Street,0.6677774282809318,1300.0
2708938,961.0,3.0,1.5,20020,Washington,Skyland,apartment,On Site,Off Street,0.0,1300.0
3432830,961.0,3.0,1.5,20020,Washington,Skyland,apartment,On Site,Off Street,0.6212788777760412,1300.0
1830856,550.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Off Street,0.6677774282809318,1300.0
1101771,500.0,1.0,1.0,20003,Washington,Lincoln Park,apartment,On Site,Off Street,0.0,1300.0
2377967,600.0,1.0,1.0,20011,Washington,Petworth,other,In Unit,Off Street,0.6892643196197389,1300.0
3421274,500.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,1.0,1300.0
2603319,350.0,1.0,1.0,20017,Washington,Brookland,apartment,In Building,Street,0.3912880865123081,1300.0
2894764,850.0,1.0,1.0,20011,Washington,Brightwood,apartment,In Building,Street,0.0,1300.0
3310870,850.0,1.0,1.0,20011,Washington,Brightwood,apartment,In Building,Street,0.0,1300.0
2235881,530.0,1.0,1.0,20002,Washington,Ivy City,apartment,In Unit,Street,0.5814555736381071,1300.0
1563435,500.0,1.0,1.0,20011,Washington,Crestwood,apartment,In Building,Street,1.0,1300.0
2321813,988.0,2.0,1.5,20020,Washington,Garfield Heights,other,On Site,Off Street,1.0,1305.0
2222410,988.0,2.0,1.5,20020,Washington,Garfield Heights,other,On Site,Off Street,1.0,1305.0
1106068,835.0,1.0,1.0,20032,Washington,Southeast Washington,apartment,On Site,Off Street,0.06089437175286828,1306.0
1157191,835.0,1.0,1.0,20032,Washington,Southeast Washington,apartment,On Site,Off Street,0.2226074907253161,1306.0
2145992,905.0,0.0,1.0,20032,Washington,Southeast Washington,apartment,In Building,,0.07255553818503935,1306.0
3304278,735.0,1.0,1.0,20011,Washington,Crestwood,apartment,,Off Street,0.6492949002580106,1310.0
2726212,735.0,1.0,1.0,20011,Washington,Crestwood,apartment,None,Off Street,0.7760245199339454,1310.0
2384699,735.0,1.0,1.0,20011,Washington,Petworth,apartment,None,Off Street,0.9119954036213406,1310.0
1801374,650.0,1.0,1.0,20011,Washington,Petworth,apartment,In Building,Street,0.8132818064273751,1318.0
1180423,700.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.625534221722287,1319.0
1107311,690.0,1.0,1.0,20024,Washington,Southwest Waterfront,apartment,,,0.1405409800287369,1319.0
1463731,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.7006332556043221,1319.0
1429462,600.0,1.0,1.0,20011,Washington,Petworth,apartment,,Street,0.7241017036924583,1319.0
2379350,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.8367502545155113,1319.0
2451597,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.8132818064273751,1319.0
1428835,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,,0.8555250129860202,1319.0
2512082,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,,0.5926783943988965,1319.0
1957801,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.13328127276660534,1319.0
1105736,700.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.625534221722287,1319.0
1104554,780.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,1319.0
1921484,700.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.625534221722287,1319.0
1462422,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,Street,0.6538424746518441,1319.0
1506595,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.8789934610741562,1319.0
1463636,600.0,1.0,1.0,20011,Washington,Petworth,apartment,,Street,0.7241017036924583,1319.0
1958224,650.0,1.0,1.0,20011,Washington,Petworth,apartment,On Site,Street,0.9447051157209372,1319.0
2225954,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.9822546326619548,1319.0
1002129,650.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.7522638413982216,1319.0
1403321,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.7006332556043221,1319.0
2169865,650.0,1.0,1.0,20011,Washington,Brightwood,apartment,On Site,Street,0.0,1319.0
1292205,650.0,1.0,1.0,20011,Washington,Petworth,apartment,On Site,Street,0.9447051157209372,1319.0
1032311,650.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.38417449447397023,1319.0
1156068,650.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.7522638413982216,1319.0
2665295,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,,0.9118492883975464,1319.0
1484150,600.0,1.0,1.0,20011,Washington,Petworth,apartment,,Street,0.7006332556043221,1319.0
1375153,600.0,1.0,1.0,20011,Washington,Petworth,apartment,,Street,0.5458876134464181,1319.0
1564511,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.8696060818389019,1319.0
2320130,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,,0.5083380965054005,1319.0
1264680,650.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.6208405321046597,1319.0
1433115,600.0,1.0,1.0,20011,Washington,Brightwood,apartment,,Street,0.5693560615345543,1319.0
1319293,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.320736627024106,1319.0
1374673,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.5785973255460148,1319.0
1483557,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,Street,0.8836871506917835,1319.0
1538085,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,,,0.9024619091622922,1319.0
1292256,650.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.9916420118972092,1319.0
1431172,600.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.0,1319.0
1267460,650.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,On Site,Street,0.0,1319.0
3426901,600.0,2.0,1.0,20019,Washington,Carver,condominium,In Unit,Off Street,0.4757744996295977,1320.0
1539520,650.0,2.0,1.0,20020,Washington,Skyland,apartment,In Unit,,1.0,1323.0
2714349,1176.0,2.0,2.0,20032,Washington,Congress Heights,apartment,In Building,Off Street,0.3302701214831543,1324.0
1104469,544.0,1.0,1.0,20019,Washington,Central Northeast,apartment,In Unit,Street,1.0,1325.0
1510753,375.0,0.0,1.0,20011,Washington,Columbia Heights,apartment,On Site,Street,1.0,1325.0
3285449,410.0,1.0,1.0,20005,Washington,Logan Circle/Shaw,apartment,In Unit,Street,0.7268138365607566,1325.0
1956306,835.0,2.0,1.0,20032,Washington,Southeast Washington,apartment,On Site,Off Street,1.0,1325.0
